"ad_table_id","tabla","nombre_tabla","descripcion_tabla","ad_column_id","columna","nombre_columna","etiqueta","descripcion_columna","ayuda_columna","ad_reference_id","tipo_referencia","longitud","es_clave","es_padre","obligatorio","identificador","traducible","actualizable","logica_solo_lectura","valor_por_defecto","callout","ad_reference_value_id","referencia_valor","regla_validacion","codigo_regla_validacion","columna_sql","secuencia"
53123,"A_Asset_Acct","Cuenta Activo",NULL,55628,"A_Depreciation_Method_ID","Tipo Cálculo Depreciación","Tipo Cálculo Depreciación",NULL,NULL,18,"Table",10,"N","N","N","N","N","Y",NULL,NULL,NULL,53362,"A_Depreciation_Method",NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,55603,"A_Depreciation_Table_Header_ID","Encabezado Tabla Depreciación","Encabezado Tabla Depreciación",NULL,NULL,18,"Table",22,"N","N","N","N","N","Y",NULL,NULL,"org.idempiere.fa.model.CalloutAsset.Table_Period",53265,"A_Depreciation_Table_Codes",NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,55625,"A_Depreciation_Variable_Perc","Porcentaje Variable Depreciación","Porcentaje Variable Depreciación",NULL,NULL,22,"Number",22,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,59308,"A_Depreciation_Variable_Perc_F","Porcentaje Variable (fiscal)","Porcentaje Variable (fiscal)",NULL,NULL,22,"Number",22,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,59297,"A_Disposal_Gain_Acct","Cuenta Ganancia Dar de Baja","Cuenta Ganancia Dar de Baja",NULL,NULL,25,"Account",10,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,59303,"A_Disposal_Loss_Acct","Cuenta Pérdida Dar de Baja","Cuenta Pérdida Dar de Baja",NULL,NULL,25,"Account",40,"N","N","Y","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,59302,"A_Disposal_Revenue_Acct","Cuenta Ingreso Dar de Baja","Cuenta Ingreso Dar de Baja",NULL,NULL,25,"Account",40,"N","N","Y","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,55598,"AD_Org_ID","Organización","Organización","Entidad organizacional dentro del grupo empresarial","Una organización es una unidad del grupo empresarial o entidad legal - Ej. Tiendas y departamentos. Es posible compartir datos entre organizaciones.",19,"Table Direct",22,"N","N","Y","N","N","Y",NULL,NULL,NULL,276,"AD_Org (all)","AD_Org Security validation","(AD_Org.IsSummary='N' OR AD_Org.AD_Org_ID=0)",NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,55611,"A_Period_End","Fin Período","Fin Período",NULL,NULL,11,"Integer",10,"N","N","Y","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,55610,"A_Period_Start","Inicio Período","Inicio Período",NULL,NULL,11,"Integer",10,"N","N","Y","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,59301,"A_Reval_Adep_Offset_Cur_Acct","Reval Acum Dep Compens","Reval Acum Dep Compens",NULL,NULL,25,"Account",22,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,59300,"A_Reval_Adep_Offset_Prior_Acct","Reval Acum Dep Anterior","Reval Acum Dep Anterior",NULL,NULL,25,"Account",22,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,55607,"A_Reval_Cal_Method","Método Cálculo Revaluación","Método Cálculo Revaluación",NULL,NULL,17,"List",3,"N","N","N","N","N","Y",NULL,NULL,NULL,53259,"A_Reval_Method_Type",NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,59299,"A_Reval_Cost_Offset_Acct","Cuenta Compensación Reval Costo","Cuenta Compensación Reval Costo",NULL,NULL,25,"Account",22,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,59298,"A_Reval_Cost_Offset_Prior_Acct","Cuenta Compensación Reval Anterior","Cuenta Compensación Reval Anterior",NULL,NULL,25,"Account",22,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,59304,"A_Reval_Depexp_Offset_Acct","Cuenta Reval Dep Compens","Cuenta Reval Dep Compens",NULL,NULL,25,"Account",22,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,55623,"A_Salvage_Value","Valor Salvamento","Valor Salvamento",NULL,NULL,12,"Amount",22,"N","N","N","N","N","Y",NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,55622,"A_Split_Percent","Porcentaje División","Porcentaje División",NULL,NULL,22,"Number",22,"N","N","Y","N","N","Y",NULL,"1",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,55621,"C_AcctSchema_ID","Esquema Contable","Esquema Contable","Reglas para contabilizar","Un esquema contable define las reglas contables usadas tales como método de costeo; moneda y calendario",19,"Table Direct",22,"N","N","Y","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,55620,"Created","Creado","Creado","Fecha de creación de este registro","El campo creado indica la fecha en que este registro fue creado",16,"Date+Time",7,"N","N","Y","N","N","Y",NULL,"SYSDATE",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,55619,"CreatedBy","Creado Por","Creado Por","Usuario que creó este registro","El campo creado por indica el usuario que creó este registro",30,"Search",22,"N","N","Y","N","N","Y",NULL,NULL,NULL,110,"AD_User",NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,55618,"IsActive","Activo","Activo","El registro está activo en el sistema","Hay dos métodos para que los registros no estén disponibles en el sistema: Uno es eliminar el registro; el otro es desactivarlo. Un registro desactivado no está disponible para selección; pero está disponible para Informes",20,"Yes-No",1,"N","N","Y","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,55617,"PostingType","Tipo de Aplicación","Tipo de Registro","El tipo de total que esta nota contable actualizó","El tipo de aplicación indica el tipo de total (actual; gravamen; presupuesto) que esta nota contable actualizó",17,"List",1,"N","N","Y","N","N","Y",NULL,"'A'",NULL,125,"_Posting Type",NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,55616,"Processing","Procesar Ahora","Procesar Ahora",NULL,NULL,20,"Yes-No",1,"N","N","N","N","N","Y",NULL,"'Y'",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,55615,"Updated","Actualizado","Actualizado","Permite ver si algún registro en especifico esta actualizado","Permite ver si algún registro en especifico esta actualizado",16,"Date+Time",7,"N","N","Y","N","N","Y",NULL,"SYSDATE",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,55614,"UpdatedBy","Actualizado por","Actualizado por","User who updated this records","The Updated By field indicates the user who updated this record.",30,"Search",22,"N","N","Y","N","N","Y",NULL,NULL,NULL,110,"AD_User",NULL,NULL,NULL,NULL
53123,"A_Asset_Acct","Cuenta Activo",NULL,59309,"ValidFrom","Válido Desde","Válido Desde","Válido desde; incluyendo esta fecha (primer día)","La fecha válida desde indica el primer día de un rango de fechas",15,"Date",7,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,200210,"A_Salvage_Value","Valor Salvamento","Valor Salvamento",NULL,NULL,22,"Number",10,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
53137,"A_Asset_Addition","Adición Activo",NULL,216959,"C_CostCenter_ID","Cost Center","Cost Center",NULL,NULL,19,"Table Direct",22,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
53137,"A_Asset_Addition","Adición Activo",NULL,216960,"C_Department_ID","Department","Department",NULL,NULL,19,"Table Direct",22,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
53137,"A_Asset_Addition","Adición Activo",NULL,210209,"C_DocType_ID","Tipo de Documento","Tipo de Documento","Tipo de documento o reglas","El tipo de documento determina la secuencia del documento y las reglas de proceso",19,"Table Direct",10,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,"C_DocType Fixed Assets Addition","C_DocType.DocBaseType='FAA' AND C_DocType.AD_Org_ID IN (0, @AD_Org_ID@)",NULL,0
53137,"A_Asset_Addition","Adición Activo",NULL,59587,"ProcessedOn","Procesado En","Procesado En","La fecha+hora (expresada en formato decimal) cuando el documento ha sido procesado","La fecha+hora de procesado almacena el momento exacto (con precision de nanosegundos si lo permite la base de datos) cuando un documento fue procesado.",22,"Number",20,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
53137,"A_Asset_Addition","Adición Activo",NULL,55952,"A_Asset_Addition_ID","Adición Activo","Adición Activo",NULL,NULL,13,"ID",22,"Y","N","Y","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
53137,"A_Asset_Addition","Adición Activo",NULL,55966,"DocumentNo","No. del Documento","No. del Documento","Número de secuencia del documento para cada documento","El número del documento es usualmente generado en automático por el sistema y determinado por el tipo del documento. Si el documento no se salva; el número preliminar se despliega entre El número del documento es usualmente generado en automático por el sistema y determinado por el tipo del documento. Si el documento no se salva; el número preliminar se despliega entre ""<>"".

 Si el tipo de documento de su documento no tiene secuencia automatica definida, el campo está vacío si usted crea un nuevo doc. Esto es para documentos los cuales usualmente tiene un número externo (Como factura de proveedor). Si usted deja este campo vacío, el sistema generará un número de doc para usted.",10,"String",30,"N","N","N","Y","N","Y",NULL,NULL,NULL,53274,"DocumentNo Invoice Vendor",NULL,NULL,NULL,1
53137,"A_Asset_Addition","Adición Activo",NULL,59465,"DateDoc","Fecha Documento","Fecha Documento","Fecha del documento","La fecha del documento indica la fecha en que el documento fue generado. Puede o no ser la misma que la fecha contable.",15,"Date",7,"N","N","Y","Y","N","Y",NULL,"@#Date@","org.idempiere.fa.model.CalloutA_Asset_Addition.dateDoc;org.idempiere.fa.model.CalloutA_Asset_Addition.periodOffset",NULL,NULL,NULL,NULL,NULL,2
53137,"A_Asset_Addition","Adición Activo",NULL,60354,"A_Asset_Addition_UU","A_Asset_Addition_UU","A_Asset_Addition_UU",NULL,NULL,200231,"UUID",36,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,55954,"A_Asset_ID","Activo","Activo","Activo usado por la compañía o sus clientes","Indica si es usado por la compañía o sus clientes",30,"Search",22,"N","N","Y","N","N","Y",NULL,NULL,"org.idempiere.fa.model.CalloutAsset.asset",NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,55970,"A_CapvsExp","Capital vs Gasto","Capital vs Gasto",NULL,NULL,17,"List",3,"N","N","Y","N","N","Y",NULL,"'Cap'",NULL,53277,"A_CapvsExp",NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,59453,"A_CreateAsset","Relacionado Activo?","Relacionado Activo?",NULL,NULL,20,"Yes-No",1,"N","N","Y","N","N","Y",NULL,"'N'",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,55953,"AD_Client_ID","Grupo Empresarial","Grupo Empresarial","Grupo Empresarial para esta instalación","Grupo Empresarial. No se pueden compartir datos entre diferentes grupos empresariales.",19,"Table Direct",22,"N","N","Y","N","N","Y",NULL,"@AD_Client_ID@",NULL,NULL,NULL,"AD_Client Trx Security validation","AD_Client.AD_Client_ID <> 0",NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,55971,"AD_Org_ID","Organización","Organización","Entidad organizacional dentro del grupo empresarial","Una organización es una unidad del grupo empresarial o entidad legal - Ej. Tiendas y departamentos. Es posible compartir datos entre organizaciones.",19,"Table Direct",22,"N","N","Y","N","N","Y",NULL,"@AD_Org_ID@",NULL,NULL,NULL,"AD_Org Trx Security validation","AD_Org.AD_Org_ID <> 0  AND AD_Org.IsSummary='N'",NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,59472,"A_Life_Period_Max","Períodos Vida (máx)","Períodos Vida (máx)",NULL,NULL,11,"Integer",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"(select min(A_Life_Period_Max) from A_Asset a left join A_Asset_Class ac on (ac.A_Asset_Class_ID=a.A_Asset_Class_ID) where a.A_Asset_ID=A_Asset_Addition.A_Asset_ID)",NULL
53137,"A_Asset_Addition","Adición Activo",NULL,59471,"A_Life_Period_Min","Períodos Vida (mín)","Períodos Vida (mín)",NULL,NULL,11,"Integer",10,"N","N","N","N","N","N",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"(select min(A_Life_Period_MIN) from A_Asset a left join A_Asset_Class ac on (ac.A_Asset_Class_ID=a.A_Asset_Class_ID) where a.A_Asset_ID=A_Asset_Addition.A_Asset_ID)",NULL
53137,"A_Asset_Addition","Adición Activo",NULL,55955,"A_QTY_Current","Cantidad","Cantidad",NULL,NULL,22,"Number",22,"N","N","Y","N","N","Y",NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,55969,"A_SourceType","Fuente de Entrada","Fuente de Entrada",NULL,NULL,17,"List",3,"N","N","Y","N","N","Y",NULL,"'INV'",NULL,53276,"A_SourceType",NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,59476,"AssetAmtEntered","Monto Ingresado","Monto",NULL,NULL,12,"Amount",10,"N","N","Y","N","N","Y",NULL,"0","org.idempiere.fa.model.CalloutA_Asset_Addition.amt",NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,59462,"AssetSourceAmt","Monto Fuente","Monto Fuente",NULL,NULL,12,"Amount",22,"N","N","N","N","N","Y",NULL,NULL,"org.idempiere.fa.model.CalloutA_Asset_Addition.amt",NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,55956,"AssetValueAmt","Valor del Activo","Valor del Activo","Valor del Activo",NULL,12,"Amount",22,"N","N","Y","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,59479,"C_Charge_ID","Cargo","Cargo","Cargos adicionales del documento","El cargo indica un tipo de cargo (manejo, embalaje, reposición)",30,"Search",10,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,59461,"C_ConversionType_ID","Tipo de Conversión","Tipo de Conversión","Tipo de índice de conversión de moneda","El tipo del índice de conversión de monedas le deja definir diversos tipos de tarifas, tarifas ej. del punto, corporativas y/o de Ventas/Compras.",19,"Table Direct",22,"N","N","Y","N","N","Y",NULL,NULL,"org.idempiere.fa.model.CalloutA_Asset_Addition.amt",NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,59460,"C_Currency_ID","Moneda","Moneda","Moneda para este registro","Indica la moneda a ser usada cuando se procese o Informe este registro",19,"Table Direct",22,"N","N","Y","N","N","Y",NULL,NULL,"org.idempiere.fa.model.CalloutA_Asset_Addition.amt",NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,55968,"C_Invoice_ID","Factura","Factura","Identificador de la factura","La ID de Factura identifica únicamente un documento de Factura.",30,"Search",22,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,59456,"C_InvoiceLine_ID","Línea de Factura","Línea de Factura","Línea de detalle de factura","La línea de la factura identifica de manera única una línea de la factura",30,"Search",22,"N","N","N","N","N","Y","1=1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,59473,"C_Project_ID","Proyecto","Proyecto","Proyecto Financiero","Un proyecto permite hacer un seguimiento y control interno",30,"Search",10,"N","N","N","N","N","Y",NULL,NULL,"org.idempiere.fa.model.CalloutA_Asset_Addition.project",NULL,NULL,"C_Project - WorkOrder/Asset","C_Project.IsSummary='N' AND C_Project.ProjectCategory IN ('W','A')",NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,55957,"Created","Creado","Creado","Fecha de creación de este registro","El campo creado indica la fecha en que este registro fue creado",16,"Date+Time",7,"N","N","Y","N","N","Y",NULL,"SYSDATE",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,55967,"CreatedBy","Creado Por","Creado Por","Usuario que creó este registro","El campo creado por indica el usuario que creó este registro",30,"Search",22,"N","N","Y","N","N","Y",NULL,NULL,NULL,110,"AD_User",NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,59468,"CurrencyRate","Tasa","Tasa","Tasa de Conversión de moneda.","La tasa de conversión de moneda indica la tasa a ser usada cuando se convierte la moneda fuente a la moneda contable.",22,"Number",22,"N","N","N","N","N","Y",NULL,NULL,"org.idempiere.fa.model.CalloutA_Asset_Addition.amt",NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,59467,"DateAcct","Fecha Contable","Fecha Contable","Fecha contable","La fecha contable indica la fecha a ser usada en las cuentas de contabilidad general generadas desde este documento",15,"Date",7,"N","N","N","N","N","Y",NULL,"@#Date@","org.idempiere.fa.model.CalloutA_Asset_Addition.amt;org.idempiere.fa.model.CalloutA_Asset_Addition.periodOffset",NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,55958,"Description","Descripción","Descripción","Descripción corta opcional del registro","Una descripción esta limitada a 255 caracteres",10,"String",510,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,59452,"DocAction","Acción","Acción","El estado destino del documento","Usted encuentra el estado actual en el campo Estado del Documento. Las opciones son listadas en una ventana emergente",28,"Button",2,"N","N","N","N","N","Y",NULL,"'CO'",NULL,135,"_Document Action",NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,59451,"DocStatus","Estado del Documento","Estado del Documento","El estado actual del documento","El estado del documento indica el estado del documento en este momento. Si usted quiere cambiar el estado de Documento; use el campo acción de documento",17,"List",2,"N","N","Y","N","N","Y",NULL,"'DR'",NULL,131,"_Document Status",NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,55959,"GL_JournalBatch_ID","Lote de Nota Contable","Lote de Nota Contable","Lote de Nota Contable","El lote de nota contable de la contabilidad general identifica un conjunto de notas contables a ser procesadas como un grupo.",30,"Search",22,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,59466,"I_FixedAsset_ID","Importar Activo Fijo","Importar Activo Fijo",NULL,NULL,30,"Search",22,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,55965,"IsActive","Activo","Activo","El registro está activo en el sistema","Hay dos métodos para que los registros no estén disponibles en el sistema: Uno es eliminar el registro; el otro es desactivarlo. Un registro desactivado no está disponible para selección; pero está disponible para Informes",20,"Yes-No",1,"N","N","Y","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,59454,"IsApproved","Aprobado","Aprobado","Indica si este documento requiere aprobación","El Cuadro de Verificación Aprobado indica si este documento requiere aprobación antes de que pueda ser procesado",20,"Yes-No",1,"N","N","Y","N","N","Y",NULL,"@#IsCanApproveOwnDoc@",NULL,NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,55960,"Line","No. Línea","No. Línea","No. Línea único para este documento","Indica el No. Línea para un documento. También controlará el orden de despliegue de las líneas dentro de un documento",11,"Integer",22,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,59458,"M_AttributeSetInstance_ID","Instancia Conjunto de Atributos","Instancia Conjunto de Atributos","Instancia de conjunto de atributos del producto","Valor actual de Instancia del conjunto de atributos del producto",35,"Product Attribute",10,"N","N","N","N","N","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,55964,"M_InOutLine_ID","Línea Entrega / Recibo","Línea Entrega / Recibo","Línea de entrega o documento de recibo.","La línea de Entrega / Recibo indica una línea única en un documento de entrega / recibo",30,"Search",22,"N","N","N","N","N","Y","1=1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,59459,"M_Locator_ID","Ubicación","Ubicación","Ubicación de Almacén","El ID de la ubicación indica en que parte del almacén se localiza el producto",31,"Locator (WH)",10,"N","N","N","N","N","Y","@A_SourceType@='INV'",NULL,NULL,NULL,NULL,"M_Locator of Org","M_Locator.AD_Org_ID=@AD_Org_ID@",NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,59455,"M_MatchInv_ID","Corresponder Factura","Coincidir Factura","Corresponder entrega / recibo con Factura",NULL,30,"Search",10,"N","N","N","N","N","Y",NULL,NULL,NULL,53363,"M_MatchInv for Asset Addition","Document line is not processed from asset perspective","A_Processed='N'",NULL,NULL
53137,"A_Asset_Addition","Adición Activo",NULL,59457,"M_Product_ID","Producto","Producto","Producto; servicio o artículo.","Identifica un artículo que puede ser comprado o vendido es esta organización.",30,"Search",10,"N","N","N","N","N","Y","@A_SourceType@='INV'",NULL,NULL,162,"M_Product (no summary)",NULL,NULL,NULL,NULL
